agecat_1,month_1,deaths,PYO,year,month,y_bloc
0,0,5,32.2,2003,1,2003-06
0,1,12,39.22,2003,2,2003-06
0,2,6,45.85,2003,3,2003-06
0,3,14,50.51,2003,4,2003-06
0,4,10,46.38,2003,5,2003-06
0,5,10,47.9,2003,6,2003-06
0,6,9,51.02,2003,7,2003-06
0,7,16,45.42,2003,8,2003-06
0,8,6,47.66,2003,9,2003-06
0,9,7,42.74,2003,10,2003-06
0,10,13,38.91,2003,11,2003-06
0,11,15,39.78,2003,12,2003-06
0,12,14,39.61,2004,1,2003-06
0,13,12,41.4,2004,2,2003-06
0,14,29,49.88,2004,3,2003-06
0,15,27,55.44,2004,4,2003-06
0,16,34,55.86,2004,5,2003-06
0,17,21,56.08,2004,6,2003-06
0,18,12,52.03,2004,7,2003-06
0,19,12,47.93,2004,8,2003-06
0,20,21,47.24,2004,9,2003-06
0,21,20,46.71,2004,10,2003-06
0,22,11,40.72,2004,11,2003-06
0,23,19,37.52,2004,12,2003-06
0,24,13,33.39,2005,1,2003-06
0,25,18,39.22,2005,2,2003-06
0,26,30,48.51,2005,3,2003-06
0,27,26,53.13,2005,4,2003-06
0,28,17,59.65,2005,5,2003-06
0,29,18,56.14,2005,6,2003-06
0,30,15,53.03,2005,7,2003-06
0,31,25,51.42,2005,8,2003-06
0,32,22,51.07,2005,9,2003-06
0,33,14,52.83,2005,10,2003-06
0,34,9,50.44,2005,11,2003-06
0,35,16,47.34,2005,12,2003-06
0,36,17,44.36,2006,1,2003-06
0,37,24,46.82,2006,2,2003-06
0,38,19,57.78,2006,3,2003-06
0,39,16,63.44,2006,4,2003-06
0,40,23,62.3,2006,5,2003-06
0,41,15,55.87,2006,6,2003-06
0,42,10,52.42,2006,7,2003-06
0,43,15,53.62,2006,8,2003-06
0,44,9,49.9,2006,9,2003-06
0,45,11,51.21,2006,10,2003-06
0,46,8,44.13,2006,11,2003-06
0,47,19,38.11,2006,12,2003-06
0,48,16,40.51,2007,1,2007-10
0,49,23,42.6,2007,2,2007-10
0,50,11,49.16,2007,3,2007-10
0,51,19,57.92,2007,4,2007-10
0,52,11,58.45,2007,5,2007-10
0,53,6,52.3,2007,6,2007-10
0,54,12,55.08,2007,7,2007-10
0,55,13,52.94,2007,8,2007-10
0,56,8,51.91,2007,9,2007-10
0,57,4,46.87,2007,10,2007-10
0,58,5,41.5,2007,11,2007-10
0,59,6,37.99,2007,12,2007-10
0,60,3,37.44,2008,1,2007-10
0,61,12,41.53,2008,2,2007-10
0,62,24,51.12,2008,3,2007-10
0,63,8,59.43,2008,4,2007-10
0,64,8,60.93,2008,5,2007-10
0,65,9,54.59,2008,6,2007-10
0,66,16,53.38,2008,7,2007-10
0,67,7,52.22,2008,8,2007-10
0,68,5,50.66,2008,9,2007-10
0,69,16,50.88,2008,10,2007-10
0,70,9,44.43,2008,11,2007-10
0,71,2,40.56,2008,12,2007-10
0,72,11,40.21,2009,1,2007-10
0,73,18,51.32,2009,2,2007-10
0,74,13,58.68,2009,3,2007-10
0,75,15,66.39,2009,4,2007-10
0,76,14,56.26,2009,5,2007-10
0,77,10,51.97,2009,6,2007-10
0,78,4,53.73,2009,7,2007-10
0,79,8,49.71,2009,8,2007-10
0,80,6,47.81,2009,9,2007-10
0,81,11,48.68,2009,10,2007-10
0,82,7,43.51,2009,11,2007-10
0,83,4,35.95,2009,12,2007-10
0,84,6,30.74,2010,1,2007-10
0,85,9,39.89,2010,2,2007-10
0,86,15,51.83,2010,3,2007-10
0,87,9,59.28,2010,4,2007-10
0,88,11,65.18,2010,5,2007-10
0,89,18,61.28,2010,6,2007-10
0,90,7,53.16,2010,7,2007-10
0,91,4,54.32,2010,8,2007-10
0,92,11,61.17,2010,9,2007-10
0,93,12,60.33,2010,10,2007-10
0,94,6,58.73,2010,11,2007-10
0,95,6,45.49,2010,12,2007-10
0,96,6,39.97,2011,1,2011-14
0,97,13,47,2011,2,2011-14
0,98,12,57.67,2011,3,2011-14
0,99,8,67.12,2011,4,2011-14
0,100,6,63.17,2011,5,2011-14
0,101,11,61.75,2011,6,2011-14
0,102,7,55.42,2011,7,2011-14
0,103,15,51.27,2011,8,2011-14
0,104,10,53.01,2011,9,2011-14
0,105,6,51.11,2011,10,2011-14
0,106,8,46.8,2011,11,2011-14
0,107,5,44.95,2011,12,2011-14
0,108,6,38.63,2012,1,2011-14
0,109,11,45.91,2012,2,2011-14
0,110,12,54.96,2012,3,2011-14
0,111,17,60.24,2012,4,2011-14
0,112,16,59.23,2012,5,2011-14
0,113,13,54.6,2012,6,2011-14
0,114,10,49.04,2012,7,2011-14
0,115,7,48.77,2012,8,2011-14
0,116,8,47.18,2012,9,2011-14
0,117,8,48.74,2012,10,2011-14
0,118,7,46.36,2012,11,2011-14
0,119,7,42.96,2012,12,2011-14
0,120,7,39.02,2013,1,2011-14
0,121,14,46.54,2013,2,2011-14
0,122,10,57.31,2013,3,2011-14
0,123,10,59.83,2013,4,2011-14
0,124,9,62.28,2013,5,2011-14
0,125,11,59.67,2013,6,2011-14
0,126,16,49.34,2013,7,2011-14
0,127,7,50.71,2013,8,2011-14
0,128,8,49.64,2013,9,2011-14
0,129,8,48.69,2013,10,2011-14
0,130,5,44.01,2013,11,2011-14
0,131,5,46.13,2013,12,2011-14
0,132,10,42.6,2014,1,2011-14
0,133,9,52,2014,2,2011-14
0,134,8,62.35,2014,3,2011-14
0,135,11,64.11,2014,4,2011-14
0,136,10,63.68,2014,5,2011-14
0,137,7,61.95,2014,6,2011-14
0,138,5,57.83,2014,7,2011-14
0,139,7,53.68,2014,8,2011-14
0,140,7,50.15,2014,9,2011-14
0,141,12,49.42,2014,10,2011-14
0,142,8,50.14,2014,11,2011-14
0,143,4,44.34,2014,12,2011-14
0,144,9,38.88,2015,1,2015-18
0,145,11,44.52,2015,2,2015-18
0,146,14,51.17,2015,3,2015-18
0,147,11,53.43,2015,4,2015-18
0,148,10,52.27,2015,5,2015-18
0,149,5,53.25,2015,6,2015-18
0,150,11,51.2,2015,7,2015-18
0,151,6,46.94,2015,8,2015-18
0,152,5,44.93,2015,9,2015-18
0,153,4,43.1,2015,10,2015-18
0,154,10,45.8,2015,11,2015-18
0,155,8,45.93,2015,12,2015-18
0,156,9,42.73,2016,1,2015-18
0,157,8,46.26,2016,2,2015-18
0,158,15,52.37,2016,3,2015-18
0,159,5,51.64,2016,4,2015-18
0,160,10,53.17,2016,5,2015-18
0,161,7,50.07,2016,6,2015-18
0,162,6,44.71,2016,7,2015-18
0,163,9,40.04,2016,8,2015-18
0,164,4,39.92,2016,9,2015-18
0,165,5,41.32,2016,10,2015-18
0,166,11,45.94,2016,11,2015-18
0,167,2,44.83,2016,12,2015-18
0,168,2,37.78,2017,1,2015-18
0,169,6,42.58,2017,2,2015-18
0,170,14,53.48,2017,3,2015-18
0,171,18,58.15,2017,4,2015-18
0,172,15,55.48,2017,5,2015-18
0,173,8,52.13,2017,6,2015-18
0,174,6,49.03,2017,7,2015-18
0,175,3,46.07,2017,8,2015-18
0,176,6,47.47,2017,9,2015-18
0,177,8,46.05,2017,10,2015-18
0,178,5,45.31,2017,11,2015-18
0,179,6,41.52,2017,12,2015-18
0,180,11,38.48,2018,1,2015-18
0,181,10,43.89,2018,2,2015-18
0,182,11,50.99,2018,3,2015-18
0,183,7,50.41,2018,4,2015-18
0,184,9,59.42,2018,5,2015-18
0,185,12,52.89,2018,6,2015-18
0,186,12,52.48,2018,7,2015-18
0,187,4,46.79,2018,8,2015-18
0,188,2,43.85,2018,9,2015-18
0,189,7,46.53,2018,10,2015-18
0,190,5,46.58,2018,11,2015-18
0,191,11,44.78,2018,12,2015-18
0.0767,0,14,463.83,2003,1,2003-06
0.0767,1,15,492.5,2003,2,2003-06
0.0767,2,15,477.17,2003,3,2003-06
0.0767,3,10,497.77,2003,4,2003-06
0.0767,4,7,536.66,2003,5,2003-06
0.0767,5,20,575.42,2003,6,2003-06
0.0767,6,20,600.55,2003,7,2003-06
0.0767,7,17,597.09,2003,8,2003-06
0.0767,8,5,602.76,2003,9,2003-06
0.0767,9,8,613.5,2003,10,2003-06
0.0767,10,6,613.6,2003,11,2003-06
0.0767,11,14,607.16,2003,12,2003-06
0.0767,12,9,602.57,2004,1,2003-06
0.0767,13,12,603.28,2004,2,2003-06
0.0767,14,7,596.99,2004,3,2003-06
0.0767,15,10,583.52,2004,4,2003-06
0.0767,16,20,584.79,2004,5,2003-06
0.0767,17,15,595.33,2004,6,2003-06
0.0767,18,13,606.34,2004,7,2003-06
0.0767,19,18,607.93,2004,8,2003-06
0.0767,20,18,595.98,2004,9,2003-06
0.0767,21,13,601.37,2004,10,2003-06
0.0767,22,9,614.22,2004,11,2003-06
0.0767,23,8,621.09,2004,12,2003-06
0.0767,24,15,616.93,2005,1,2003-06
0.0767,25,7,603.64,2005,2,2003-06
0.0767,26,14,595.87,2005,3,2003-06
0.0767,27,13,587.5,2005,4,2003-06
0.0767,28,13,582.2,2005,5,2003-06
0.0767,29,7,591.08,2005,6,2003-06
0.0767,30,9,589.91,2005,7,2003-06
0.0767,31,6,591.88,2005,8,2003-06
0.0767,32,8,595.62,2005,9,2003-06
0.0767,33,4,605.87,2005,10,2003-06
0.0767,34,5,626.63,2005,11,2003-06
0.0767,35,15,646.25,2005,12,2003-06
0.0767,36,9,656.75,2006,1,2003-06
0.0767,37,7,667.48,2006,2,2003-06
0.0767,38,10,667.97,2006,3,2003-06
0.0767,39,12,673.57,2006,4,2003-06
0.0767,40,11,673.38,2006,5,2003-06
0.0767,41,13,683.4,2006,6,2003-06
0.0767,42,11,686.77,2006,7,2003-06
0.0767,43,14,692.94,2006,8,2003-06
0.0767,44,7,690.93,2006,9,2003-06
0.0767,45,10,679.71,2006,10,2003-06
0.0767,46,10,683.16,2006,11,2003-06
0.0767,47,15,676.53,2006,12,2003-06
0.0767,48,8,666.73,2007,1,2007-10
0.0767,49,10,661.21,2007,2,2007-10
0.0767,50,11,644.64,2007,3,2007-10
0.0767,51,8,627.27,2007,4,2007-10
0.0767,52,10,617.97,2007,5,2007-10
0.0767,53,12,620.22,2007,6,2007-10
0.0767,54,9,614.39,2007,7,2007-10
0.0767,55,6,620.71,2007,8,2007-10
0.0767,56,5,627.01,2007,9,2007-10
0.0767,57,8,630.76,2007,10,2007-10
0.0767,58,11,632.27,2007,11,2007-10
0.0767,59,8,630.2,2007,12,2007-10
0.0767,60,2,621.8,2008,1,2007-10
0.0767,61,10,621.36,2008,2,2007-10
0.0767,62,4,615.78,2008,3,2007-10
0.0767,63,9,613.61,2008,4,2007-10
0.0767,64,5,616.2,2008,5,2007-10
0.0767,65,6,631.02,2008,6,2007-10
0.0767,66,4,643.39,2008,7,2007-10
0.0767,67,3,650.41,2008,8,2007-10
0.0767,68,11,653.75,2008,9,2007-10
0.0767,69,7,649.27,2008,10,2007-10
0.0767,70,6,663.97,2008,11,2007-10
0.0767,71,8,666.93,2008,12,2007-10
0.0767,72,5,661.49,2009,1,2007-10
0.0767,73,6,670.69,2009,2,2007-10
0.0767,74,12,664.53,2009,3,2007-10
0.0767,75,3,658.42,2009,4,2007-10
0.0767,76,6,658.81,2009,5,2007-10
0.0767,77,8,660.3,2009,6,2007-10
0.0767,78,9,664.56,2009,7,2007-10
0.0767,79,9,672.07,2009,8,2007-10
0.0767,80,2,669.06,2009,9,2007-10
0.0767,81,5,667.73,2009,10,2007-10
0.0767,82,8,675.79,2009,11,2007-10
0.0767,83,11,680.48,2009,12,2007-10
0.0767,84,4,660.87,2010,1,2007-10
0.0767,85,7,628.28,2010,2,2007-10
0.0767,86,8,608.56,2010,3,2007-10
0.0767,87,12,590.08,2010,4,2007-10
0.0767,88,6,598.21,2010,5,2007-10
0.0767,89,13,607.13,2010,6,2007-10
0.0767,90,6,617.27,2010,7,2007-10
0.0767,91,7,625.52,2010,8,2007-10
0.0767,92,7,634.19,2010,9,2007-10
0.0767,93,11,643.73,2010,10,2007-10
0.0767,94,7,660.6,2010,11,2007-10
0.0767,95,13,688.53,2010,12,2007-10
0.0767,96,7,694.24,2011,1,2011-14
0.0767,97,6,690.26,2011,2,2011-14
0.0767,98,3,683.05,2011,3,2011-14
0.0767,99,8,685.61,2011,4,2011-14
0.0767,100,6,691.03,2011,5,2011-14
0.0767,101,11,690.51,2011,6,2011-14
0.0767,102,7,701.1,2011,7,2011-14
0.0767,103,4,704.03,2011,8,2011-14
0.0767,104,2,695.19,2011,9,2011-14
0.0767,105,5,690.14,2011,10,2011-14
0.0767,106,12,685.16,2011,11,2011-14
0.0767,107,9,684.11,2011,12,2011-14
0.0767,108,3,684.32,2012,1,2011-14
0.0767,109,11,674.9,2012,2,2011-14
0.0767,110,9,667.01,2012,3,2011-14
0.0767,111,9,658.21,2012,4,2011-14
0.0767,112,9,651.89,2012,5,2011-14
0.0767,113,5,650.76,2012,6,2011-14
0.0767,114,8,652.94,2012,7,2011-14
0.0767,115,6,652.21,2012,8,2011-14
0.0767,116,5,642.82,2012,9,2011-14
0.0767,117,3,638.43,2012,10,2011-14
0.0767,118,11,643.32,2012,11,2011-14
0.0767,119,7,639.8,2012,12,2011-14
0.0767,120,5,631.55,2013,1,2011-14
0.0767,121,4,626.54,2013,2,2011-14
0.0767,122,5,614.82,2013,3,2011-14
0.0767,123,6,620.13,2013,4,2011-14
0.0767,124,5,620.77,2013,5,2011-14
0.0767,125,8,625.83,2013,6,2011-14
0.0767,126,4,638.06,2013,7,2011-14
0.0767,127,6,640.96,2013,8,2011-14
0.0767,128,4,651.55,2013,9,2011-14
0.0767,129,4,653.09,2013,10,2011-14
0.0767,130,10,658.94,2013,11,2011-14
0.0767,131,6,653.94,2013,12,2011-14
0.0767,132,7,655.22,2014,1,2011-14
0.0767,133,9,656.97,2014,2,2011-14
0.0767,134,7,655.19,2014,3,2011-14
0.0767,135,7,661.75,2014,4,2011-14
0.0767,136,9,662.45,2014,5,2011-14
0.0767,137,8,662.83,2014,6,2011-14
0.0767,138,9,674.66,2014,7,2011-14
0.0767,139,8,678.86,2014,8,2011-14
0.0767,140,10,688.55,2014,9,2011-14
0.0767,141,8,689.2,2014,10,2011-14
0.0767,142,2,698.11,2014,11,2011-14
0.0767,143,6,695.98,2014,12,2011-14
0.0767,144,1,691.28,2015,1,2015-18
0.0767,145,4,678.46,2015,2,2015-18
0.0767,146,5,661.85,2015,3,2015-18
0.0767,147,6,654.46,2015,4,2015-18
0.0767,148,2,648.04,2015,5,2015-18
0.0767,149,7,631.41,2015,6,2015-18
0.0767,150,5,622,2015,7,2015-18
0.0767,151,7,625.46,2015,8,2015-18
0.0767,152,6,626.82,2015,9,2015-18
0.0767,153,3,626.98,2015,10,2015-18
0.0767,154,5,608.44,2015,11,2015-18
0.0767,155,9,601.21,2015,12,2015-18
0.0767,156,8,601.07,2016,1,2015-18
0.0767,157,7,600.88,2016,2,2015-18
0.0767,158,5,601.55,2016,3,2015-18
0.0767,159,5,603.44,2016,4,2015-18
0.0767,160,5,599.73,2016,5,2015-18
0.0767,161,1,606.91,2016,6,2015-18
0.0767,162,4,610.88,2016,7,2015-18
0.0767,163,4,616.83,2016,8,2015-18
0.0767,164,5,613.23,2016,9,2015-18
0.0767,165,3,612.54,2016,10,2015-18
0.0767,166,6,607.57,2016,11,2015-18
0.0767,167,4,610.49,2016,12,2015-18
0.0767,168,5,598.9,2017,1,2015-18
0.0767,169,7,582.47,2017,2,2015-18
0.0767,170,7,578.72,2017,3,2015-18
0.0767,171,5,582.14,2017,4,2015-18
0.0767,172,4,585.47,2017,5,2015-18
0.0767,173,9,602.95,2017,6,2015-18
0.0767,174,7,613.19,2017,7,2015-18
0.0767,175,3,619.98,2017,8,2015-18
0.0767,176,1,640.23,2017,9,2015-18
0.0767,177,7,657.08,2017,10,2015-18
0.0767,178,3,659.47,2017,11,2015-18
0.0767,179,5,653.5,2017,12,2015-18
0.0767,180,4,640.62,2018,1,2015-18
0.0767,181,5,644.17,2018,2,2015-18
0.0767,182,8,629.33,2018,3,2015-18
0.0767,183,6,622.55,2018,4,2015-18
0.0767,184,6,611.48,2018,5,2015-18
0.0767,185,6,622.67,2018,6,2015-18
0.0767,186,8,627.82,2018,7,2015-18
0.0767,187,1,636.87,2018,8,2015-18
0.0767,188,4,630.71,2018,9,2015-18
0.0767,189,7,632.22,2018,10,2015-18
0.0767,190,6,638.43,2018,11,2015-18
0.0767,191,4,640.13,2018,12,2015-18
1,0,17,2376.36,2003,1,2003-06
1,1,25,2418.26,2003,2,2003-06
1,2,10,2398.12,2003,3,2003-06
1,3,13,2407.53,2003,4,2003-06
1,4,25,2446.33,2003,5,2003-06
1,5,33,2491.01,2003,6,2003-06
1,6,41,2525.13,2003,7,2003-06
1,7,35,2512.17,2003,8,2003-06
1,8,19,2549.48,2003,9,2003-06
1,9,21,2585.76,2003,10,2003-06
1,10,17,2626.41,2003,11,2003-06
1,11,14,2636.64,2003,12,2003-06
1,12,15,2621.76,2004,1,2003-06
1,13,18,2632.6,2004,2,2003-06
1,14,13,2647.47,2004,3,2003-06
1,15,10,2633.86,2004,4,2003-06
1,16,20,2624.17,2004,5,2003-06
1,17,26,2645.21,2004,6,2003-06
1,18,18,2671.33,2004,7,2003-06
1,19,19,2663,2004,8,2003-06
1,20,17,2634.82,2004,9,2003-06
1,21,18,2643.9,2004,10,2003-06
1,22,11,2657.27,2004,11,2003-06
1,23,12,2661.42,2004,12,2003-06
1,24,15,2655.89,2005,1,2003-06
1,25,11,2637.5,2005,2,2003-06
1,26,12,2654.53,2005,3,2003-06
1,27,15,2670.22,2005,4,2003-06
1,28,10,2680.91,2005,5,2003-06
1,29,16,2703.96,2005,6,2003-06
1,30,11,2692.65,2005,7,2003-06
1,31,11,2677.5,2005,8,2003-06
1,32,8,2666.62,2005,9,2003-06
1,33,13,2677.15,2005,10,2003-06
1,34,8,2684.74,2005,11,2003-06
1,35,11,2687.18,2005,12,2003-06
1,36,14,2659.92,2006,1,2003-06
1,37,5,2670.14,2006,2,2003-06
1,38,6,2671.96,2006,3,2003-06
1,39,9,2690.32,2006,4,2003-06
1,40,21,2701.62,2006,5,2003-06
1,41,19,2721.55,2006,6,2003-06
1,42,17,2734.65,2006,7,2003-06
1,43,18,2768.33,2006,8,2003-06
1,44,11,2778.3,2006,9,2003-06
1,45,10,2779.7,2006,10,2003-06
1,46,7,2800.95,2006,11,2003-06
1,47,17,2804.92,2006,12,2003-06
1,48,13,2797.26,2007,1,2007-10
1,49,7,2797.53,2007,2,2007-10
1,50,14,2796.43,2007,3,2007-10
1,51,3,2795.74,2007,4,2007-10
1,52,15,2807.89,2007,5,2007-10
1,53,5,2823.37,2007,6,2007-10
1,54,11,2810.52,2007,7,2007-10
1,55,11,2817.85,2007,8,2007-10
1,56,9,2819.53,2007,9,2007-10
1,57,8,2832.77,2007,10,2007-10
1,58,4,2830.96,2007,11,2007-10
1,59,9,2799.59,2007,12,2007-10
1,60,7,2762.17,2008,1,2007-10
1,61,4,2750.04,2008,2,2007-10
1,62,9,2737.89,2008,3,2007-10
1,63,8,2741.86,2008,4,2007-10
1,64,10,2754.56,2008,5,2007-10
1,65,6,2777.35,2008,6,2007-10
1,66,12,2804.13,2008,7,2007-10
1,67,14,2827.12,2008,8,2007-10
1,68,6,2850.52,2008,9,2007-10
1,69,7,2851.18,2008,10,2007-10
1,70,8,2863.7,2008,11,2007-10
1,71,7,2849.73,2008,12,2007-10
1,72,6,2811.53,2009,1,2007-10
1,73,2,2821.09,2009,2,2007-10
1,74,8,2819.01,2009,3,2007-10
1,75,7,2821.8,2009,4,2007-10
1,76,6,2835.33,2009,5,2007-10
1,77,13,2839.6,2009,6,2007-10
1,78,16,2861.38,2009,7,2007-10
1,79,9,2903.04,2009,8,2007-10
1,80,8,2919.06,2009,9,2007-10
1,81,8,2943.4,2009,10,2007-10
1,82,10,2974.18,2009,11,2007-10
1,83,9,2997.17,2009,12,2007-10
1,84,6,2966.6,2010,1,2007-10
1,85,3,2950.4,2010,2,2007-10
1,86,9,2972.92,2010,3,2007-10
1,87,12,2981.62,2010,4,2007-10
1,88,9,2993.85,2010,5,2007-10
1,89,14,2984.4,2010,6,2007-10
1,90,13,3004.27,2010,7,2007-10
1,91,9,3024.74,2010,8,2007-10
1,92,5,3044.17,2010,9,2007-10
1,93,5,3038.97,2010,10,2007-10
1,94,5,3038.43,2010,11,2007-10
1,95,8,3025.12,2010,12,2007-10
1,96,4,2974.43,2011,1,2011-14
1,97,8,2947.21,2011,2,2011-14
1,98,9,2932.83,2011,3,2011-14
1,99,4,2935.26,2011,4,2011-14
1,100,10,2940.18,2011,5,2011-14
1,101,10,2947.5,2011,6,2011-14
1,102,8,2960.1,2011,7,2011-14
1,103,7,2969.89,2011,8,2011-14
1,104,2,2985.88,2011,9,2011-14
1,105,8,2994.81,2011,10,2011-14
1,106,13,3017.8,2011,11,2011-14
1,107,12,3023.15,2011,12,2011-14
1,108,5,2999.51,2012,1,2011-14
1,109,8,2994.32,2012,2,2011-14
1,110,13,3016.32,2012,3,2011-14
1,111,5,3034.66,2012,4,2011-14
1,112,4,3034.4,2012,5,2011-14
1,113,10,3054.55,2012,6,2011-14
1,114,12,3060.25,2012,7,2011-14
1,115,3,3070.35,2012,8,2011-14
1,116,9,3055.57,2012,9,2011-14
1,117,9,3037.7,2012,10,2011-14
1,118,4,3033.34,2012,11,2011-14
1,119,12,3033.99,2012,12,2011-14
1,120,12,3009.65,2013,1,2011-14
1,121,5,3008.99,2013,2,2011-14
1,122,9,2993.8,2013,3,2011-14
1,123,7,3005.66,2013,4,2011-14
1,124,5,2998.43,2013,5,2011-14
1,125,3,2988.5,2013,6,2011-14
1,126,5,2970.03,2013,7,2011-14
1,127,9,2952.92,2013,8,2011-14
1,128,4,2962.07,2013,9,2011-14
1,129,5,2966.18,2013,10,2011-14
1,130,11,2980,2013,11,2011-14
1,131,9,2966.07,2013,12,2011-14
1,132,8,2927.04,2014,1,2011-14
1,133,6,2927.42,2014,2,2011-14
1,134,4,2928.52,2014,3,2011-14
1,135,9,2922.42,2014,4,2011-14
1,136,10,2937.54,2014,5,2011-14
1,137,9,2931.62,2014,6,2011-14
1,138,16,2929.27,2014,7,2011-14
1,139,9,2923.31,2014,8,2011-14
1,140,10,2933.71,2014,9,2011-14
1,141,2,2932.88,2014,10,2011-14
