agecat_1,month_1,deaths,PYO,year,month,y_bloc
1,142,6,2945.24,2014,11,2011-14
1,143,10,2936.54,2014,12,2011-14
1,144,7,2922.93,2015,1,2015-18
1,145,6,2920.52,2015,2,2015-18
1,146,11,2913.67,2015,3,2015-18
1,147,6,2931.59,2015,4,2015-18
1,148,4,2945.44,2015,5,2015-18
1,149,12,2944.05,2015,6,2015-18
1,150,7,2929.9,2015,7,2015-18
1,151,13,2935.18,2015,8,2015-18
1,152,4,2942.37,2015,9,2015-18
1,153,8,2956.59,2015,10,2015-18
1,154,7,2924.76,2015,11,2015-18
1,155,4,2894.86,2015,12,2015-18
1,156,6,2859.47,2016,1,2015-18
1,157,4,2852.81,2016,2,2015-18
1,158,3,2858.95,2016,3,2015-18
1,159,2,2850.9,2016,4,2015-18
1,160,6,2814.97,2016,5,2015-18
1,161,8,2808.43,2016,6,2015-18
1,162,2,2801.73,2016,7,2015-18
1,163,5,2817.62,2016,8,2015-18
1,164,4,2811.46,2016,9,2015-18
1,165,3,2784.09,2016,10,2015-18
1,166,7,2736.37,2016,11,2015-18
1,167,4,2739.36,2016,12,2015-18
1,168,3,2719.75,2017,1,2015-18
1,169,7,2729.81,2017,2,2015-18
1,170,5,2771.22,2017,3,2015-18
1,171,4,2783.78,2017,4,2015-18
1,172,9,2785.71,2017,5,2015-18
1,173,3,2813.6,2017,6,2015-18
1,174,7,2820.3,2017,7,2015-18
1,175,9,2806.95,2017,8,2015-18
1,176,2,2819.3,2017,9,2015-18
1,177,4,2837.04,2017,10,2015-18
1,178,2,2853.48,2017,11,2015-18
1,179,3,2847.51,2017,12,2015-18
1,180,11,2800.5,2018,1,2015-18
1,181,8,2808.75,2018,2,2015-18
1,182,8,2813.8,2018,3,2015-18
1,183,5,2830,2018,4,2015-18
1,184,7,2828.36,2018,5,2015-18
1,185,3,2831.99,2018,6,2015-18
1,186,4,2836.27,2018,7,2015-18
1,187,6,2844.33,2018,8,2015-18
1,188,3,2832.95,2018,9,2015-18
1,189,8,2844.32,2018,10,2015-18
1,190,3,2866.95,2018,11,2015-18
1,191,6,2839.29,2018,12,2015-18
5,0,9,4976.1,2003,1,2003-06
5,1,7,5042.93,2003,2,2003-06
5,2,8,5033.96,2003,3,2003-06
5,3,12,5080.43,2003,4,2003-06
5,4,11,5170.2,2003,5,2003-06
5,5,17,5280.39,2003,6,2003-06
5,6,9,5093.09,2003,7,2003-06
5,7,15,5103.15,2003,8,2003-06
5,8,6,5175.99,2003,9,2003-06
5,9,12,5243.38,2003,10,2003-06
5,10,8,5317.73,2003,11,2003-06
5,11,7,5339.48,2003,12,2003-06
5,12,5,5317.89,2004,1,2003-06
5,13,8,5346.78,2004,2,2003-06
5,14,6,5406.78,2004,3,2003-06
5,15,9,5412.91,2004,4,2003-06
5,16,5,5447.72,2004,5,2003-06
5,17,8,5535.06,2004,6,2003-06
5,18,9,5296.39,2004,7,2003-06
5,19,6,5329.31,2004,8,2003-06
5,20,7,5331.97,2004,9,2003-06
5,21,7,5393.42,2004,10,2003-06
5,22,10,5449.37,2004,11,2003-06
5,23,8,5483.04,2004,12,2003-06
5,24,6,5495.45,2005,1,2003-06
5,25,7,5489.79,2005,2,2003-06
5,26,10,5544.37,2005,3,2003-06
5,27,7,5587.16,2005,4,2003-06
5,28,3,5626.84,2005,5,2003-06
5,29,8,5671.88,2005,6,2003-06
5,30,3,5525.62,2005,7,2003-06
5,31,2,5540.96,2005,8,2003-06
5,32,6,5574.25,2005,9,2003-06
5,33,10,5625.28,2005,10,2003-06
5,34,8,5666.56,2005,11,2003-06
5,35,6,5697.14,2005,12,2003-06
5,36,8,5681.95,2006,1,2003-06
5,37,4,5713.63,2006,2,2003-06
5,38,7,5737.47,2006,3,2003-06
5,39,6,5785.18,2006,4,2003-06
5,40,9,5803.95,2006,5,2003-06
5,41,8,5839.98,2006,6,2003-06
5,42,5,5769.07,2006,7,2003-06
5,43,9,5835.69,2006,8,2003-06
5,44,7,5858.4,2006,9,2003-06
5,45,7,5866.78,2006,10,2003-06
5,46,10,5908.88,2006,11,2003-06
5,47,5,5923.56,2006,12,2003-06
5,48,1,5906.92,2007,1,2007-10
5,49,5,5917.31,2007,2,2007-10
5,50,5,5943.18,2007,3,2007-10
5,51,3,5950.66,2007,4,2007-10
5,52,3,5964.68,2007,5,2007-10
5,53,5,6000.56,2007,6,2007-10
5,54,3,5888.71,2007,7,2007-10
5,55,9,5924.84,2007,8,2007-10
5,56,3,5959.98,2007,9,2007-10
5,57,8,6011.52,2007,10,2007-10
5,58,4,6045.85,2007,11,2007-10
5,59,7,6026.42,2007,12,2007-10
5,60,12,5969.63,2008,1,2007-10
5,61,2,5960.78,2008,2,2007-10
5,62,7,5979.36,2008,3,2007-10
5,63,3,6019.39,2008,4,2007-10
5,64,6,6040.81,2008,5,2007-10
5,65,7,6102.49,2008,6,2007-10
5,66,7,6079.8,2008,7,2007-10
5,67,3,6120.42,2008,8,2007-10
5,68,5,6167.18,2008,9,2007-10
5,69,5,6171.07,2008,10,2007-10
5,70,1,6204.38,2008,11,2007-10
5,71,2,6206.84,2008,12,2007-10
5,72,0,6141.95,2009,1,2007-10
5,73,1,6154.41,2009,2,2007-10
5,74,3,6176.21,2009,3,2007-10
5,75,7,6195.51,2009,4,2007-10
5,76,2,6209.83,2009,5,2007-10
5,77,6,6229.4,2009,6,2007-10
5,78,11,6185.17,2009,7,2007-10
5,79,6,6237.73,2009,8,2007-10
5,80,7,6270.26,2009,9,2007-10
5,81,9,6319.7,2009,10,2007-10
5,82,4,6371.79,2009,11,2007-10
5,83,5,6404.68,2009,12,2007-10
5,84,4,6336.57,2010,1,2007-10
5,85,6,6288.08,2010,2,2007-10
5,86,4,6318.26,2010,3,2007-10
5,87,4,6334,2010,4,2007-10
5,88,3,6379.39,2010,5,2007-10
5,89,4,6385.22,2010,6,2007-10
5,90,12,6364.32,2010,7,2007-10
5,91,8,6412.24,2010,8,2007-10
5,92,4,6463.33,2010,9,2007-10
5,93,9,6486.58,2010,10,2007-10
5,94,5,6527.1,2010,11,2007-10
5,95,8,6561.67,2010,12,2007-10
5,96,3,6524.87,2011,1,2011-14
5,97,4,6498.69,2011,2,2011-14
5,98,8,6500.65,2011,3,2011-14
5,99,5,6527.41,2011,4,2011-14
5,100,2,6551.25,2011,5,2011-14
5,101,3,6572.29,2011,6,2011-14
5,102,5,6535.13,2011,7,2011-14
5,103,4,6567.2,2011,8,2011-14
5,104,3,6596.36,2011,9,2011-14
5,105,8,6622.7,2011,10,2011-14
5,106,5,6649.61,2011,11,2011-14
5,107,10,6652.44,2011,12,2011-14
5,108,8,6608.33,2012,1,2011-14
5,109,6,6587.81,2012,2,2011-14
5,110,1,6625.34,2012,3,2011-14
5,111,1,6663.41,2012,4,2011-14
5,112,2,6671.85,2012,5,2011-14
5,113,8,6711.69,2012,6,2011-14
5,114,3,6685.32,2012,7,2011-14
5,115,5,6723.66,2012,8,2011-14
5,116,5,6710.45,2012,9,2011-14
5,117,4,6667.8,2012,10,2011-14
5,118,7,6658.94,2012,11,2011-14
5,119,4,6689.61,2012,12,2011-14
5,120,10,6686.09,2013,1,2011-14
5,121,6,6684.22,2013,2,2011-14
5,122,4,6669.82,2013,3,2011-14
5,123,2,6728.32,2013,4,2011-14
5,124,8,6768.19,2013,5,2011-14
5,125,8,6786.4,2013,6,2011-14
5,126,4,6752.83,2013,7,2011-14
5,127,5,6778.05,2013,8,2011-14
5,128,4,6826.61,2013,9,2011-14
5,129,2,6875.34,2013,10,2011-14
5,130,8,6923.72,2013,11,2011-14
5,131,4,6915.36,2013,12,2011-14
5,132,6,6860.82,2014,1,2011-14
5,133,4,6865.43,2014,2,2011-14
5,134,4,6893.47,2014,3,2011-14
5,135,5,6937.39,2014,4,2011-14
5,136,9,6957.85,2014,5,2011-14
5,137,5,6941.73,2014,6,2011-14
5,138,13,6915.7,2014,7,2011-14
5,139,9,6918.8,2014,8,2011-14
5,140,11,6949.41,2014,9,2011-14
5,141,8,6971.91,2014,10,2011-14
5,142,11,7009.99,2014,11,2011-14
5,143,17,6981.18,2014,12,2011-14
5,144,9,6909.88,2015,1,2015-18
5,145,8,6862.65,2015,2,2015-18
5,146,6,6847.46,2015,3,2015-18
5,147,11,6882.3,2015,4,2015-18
5,148,7,6915.08,2015,5,2015-18
5,149,6,6929.4,2015,6,2015-18
5,150,6,6895.15,2015,7,2015-18
5,151,5,6923.65,2015,8,2015-18
5,152,3,6965.12,2015,9,2015-18
5,153,3,7020.41,2015,10,2015-18
5,154,5,7018.21,2015,11,2015-18
5,155,11,6979.28,2015,12,2015-18
5,156,3,6899.39,2016,1,2015-18
5,157,2,6881.25,2016,2,2015-18
5,158,4,6891.84,2016,3,2015-18
5,159,2,6901.08,2016,4,2015-18
5,160,6,6873.06,2016,5,2015-18
5,161,3,6893.83,2016,6,2015-18
5,162,8,6892.78,2016,7,2015-18
5,163,5,6950.54,2016,8,2015-18
5,164,2,6987.01,2016,9,2015-18
5,165,4,6936.26,2016,10,2015-18
5,166,6,6814.1,2016,11,2015-18
5,167,10,6829.37,2016,12,2015-18
5,168,5,6780.17,2017,1,2015-18
5,169,7,6816.66,2017,2,2015-18
5,170,6,6913.06,2017,3,2015-18
5,171,4,6959.87,2017,4,2015-18
5,172,5,6977.26,2017,5,2015-18
5,173,9,7040.83,2017,6,2015-18
5,174,5,7054.47,2017,7,2015-18
5,175,6,7054.83,2017,8,2015-18
5,176,5,7097.2,2017,9,2015-18
5,177,6,7143.22,2017,10,2015-18
5,178,2,7173.69,2017,11,2015-18
5,179,8,7152.2,2017,12,2015-18
5,180,5,7025.53,2018,1,2015-18
5,181,7,7019.65,2018,2,2015-18
5,182,5,7037.84,2018,3,2015-18
5,183,7,7073.88,2018,4,2015-18
5,184,6,7083.15,2018,5,2015-18
5,185,7,7119.32,2018,6,2015-18
5,186,4,7123.03,2018,7,2015-18
5,187,6,7146.3,2018,8,2015-18
5,188,5,7134.89,2018,9,2015-18
5,189,8,7164.05,2018,10,2015-18
5,190,8,7201.61,2018,11,2015-18
5,191,4,7143.57,2018,12,2015-18
15,0,4,2939.68,2003,1,2003-06
15,1,7,2971.07,2003,2,2003-06
15,2,8,2909.32,2003,3,2003-06
15,3,10,2901.58,2003,4,2003-06
15,4,7,2934.43,2003,5,2003-06
15,5,13,2978.43,2003,6,2003-06
15,6,10,3085.2,2003,7,2003-06
15,7,5,3052.55,2003,8,2003-06
15,8,4,3088.04,2003,9,2003-06
15,9,11,3113.7,2003,10,2003-06
15,10,13,3163.85,2003,11,2003-06
15,11,8,3158.37,2003,12,2003-06
15,12,2,3097.97,2004,1,2003-06
15,13,3,3076.33,2004,2,2003-06
15,14,8,3106.13,2004,3,2003-06
15,15,8,3064.9,2004,4,2003-06
15,16,6,3040.51,2004,5,2003-06
15,17,10,3073.52,2004,6,2003-06
15,18,6,3289.03,2004,7,2003-06
15,19,8,3275.75,2004,8,2003-06
15,20,8,3222.12,2004,9,2003-06
15,21,5,3237.08,2004,10,2003-06
15,22,5,3255.06,2004,11,2003-06
15,23,6,3272.9,2004,12,2003-06
15,24,7,3265.97,2005,1,2003-06
15,25,7,3235.11,2005,2,2003-06
15,26,9,3272.71,2005,3,2003-06
15,27,11,3301.77,2005,4,2003-06
15,28,11,3323.8,2005,5,2003-06
15,29,8,3385.99,2005,6,2003-06
15,30,5,3260.96,2005,7,2003-06
15,31,11,3263.27,2005,8,2003-06
15,32,5,3274.33,2005,9,2003-06
15,33,4,3314.22,2005,10,2003-06
15,34,3,3351.31,2005,11,2003-06
15,35,5,3374.91,2005,12,2003-06
15,36,8,3332.25,2006,1,2003-06
15,37,6,3337.81,2006,2,2003-06
15,38,6,3348.94,2006,3,2003-06
15,39,9,3386.2,2006,4,2003-06
15,40,5,3397.13,2006,5,2003-06
15,41,10,3431.31,2006,6,2003-06
15,42,5,3444.18,2006,7,2003-06
15,43,5,3508.41,2006,8,2003-06
15,44,5,3520.72,2006,9,2003-06
15,45,13,3508.7,2006,10,2003-06
15,46,3,3535.65,2006,11,2003-06
15,47,4,3533.23,2006,12,2003-06
15,48,7,3500.47,2007,1,2007-10
15,49,5,3507.13,2007,2,2007-10
15,50,2,3538.11,2007,3,2007-10
15,51,6,3548.65,2007,4,2007-10
15,52,4,3565.52,2007,5,2007-10
15,53,4,3597.59,2007,6,2007-10
15,54,6,3500.08,2007,7,2007-10
15,55,6,3532.61,2007,8,2007-10
15,56,5,3554.42,2007,9,2007-10
15,57,6,3605.92,2007,10,2007-10
15,58,4,3633.77,2007,11,2007-10
15,59,10,3587.89,2007,12,2007-10
15,60,6,3501.76,2008,1,2007-10
15,61,2,3460.59,2008,2,2007-10
15,62,8,3472.17,2008,3,2007-10
15,63,4,3522.67,2008,4,2007-10
15,64,3,3560.83,2008,5,2007-10
15,65,5,3623.67,2008,6,2007-10
15,66,5,3612.04,2008,7,2007-10
15,67,8,3667.09,2008,8,2007-10
15,68,4,3738.46,2008,9,2007-10
15,69,1,3741.35,2008,10,2007-10
15,70,7,3776.7,2008,11,2007-10
15,71,5,3761.9,2008,12,2007-10
15,72,2,3678.63,2009,1,2007-10
15,73,8,3679.81,2009,2,2007-10
15,74,6,3697.85,2009,3,2007-10
15,75,3,3710.5,2009,4,2007-10
15,76,8,3732.59,2009,5,2007-10
15,77,2,3762.28,2009,6,2007-10
15,78,3,3678.49,2009,7,2007-10
15,79,3,3749.09,2009,8,2007-10
15,80,7,3780.77,2009,9,2007-10
15,81,4,3820.69,2009,10,2007-10
15,82,13,3867.53,2009,11,2007-10
15,83,6,3908.88,2009,12,2007-10
15,84,6,3823.96,2010,1,2007-10
15,85,1,3752.09,2010,2,2007-10
15,86,6,3786.86,2010,3,2007-10
15,87,4,3812.94,2010,4,2007-10
15,88,5,3872.04,2010,5,2007-10
15,89,8,3892.3,2010,6,2007-10
15,90,4,3811.52,2010,7,2007-10
15,91,10,3860.57,2010,8,2007-10
15,92,5,3903.6,2010,9,2007-10
15,93,2,3916.95,2010,10,2007-10
15,94,7,3944.12,2010,11,2007-10
15,95,12,3965.87,2010,12,2007-10
15,96,5,3890,2011,1,2011-14
15,97,8,3833.5,2011,2,2011-14
15,98,6,3828.99,2011,3,2011-14
15,99,5,3876.65,2011,4,2011-14
15,100,5,3907.74,2011,5,2011-14
15,101,9,3940.21,2011,6,2011-14
15,102,3,3862.87,2011,7,2011-14
15,103,4,3908.63,2011,8,2011-14
15,104,4,3948.86,2011,9,2011-14
15,105,4,3973.67,2011,10,2011-14
15,106,5,3999.72,2011,11,2011-14
15,107,8,4011.54,2011,12,2011-14
15,108,4,3958.5,2012,1,2011-14
15,109,4,3927.82,2012,2,2011-14
15,110,5,3960.49,2012,3,2011-14
15,111,5,4009.34,2012,4,2011-14
15,112,2,4029.55,2012,5,2011-14
15,113,6,4086.9,2012,6,2011-14
15,114,4,4011.61,2012,7,2011-14
15,115,5,4072.85,2012,8,2011-14
15,116,3,4068.18,2012,9,2011-14
15,117,5,4075.78,2012,10,2011-14
15,118,3,4103.76,2012,11,2011-14
15,119,6,4101.65,2012,12,2011-14
15,120,3,4037.72,2013,1,2011-14
15,121,6,4030.1,2013,2,2011-14
15,122,7,4003.05,2013,3,2011-14
15,123,4,4058.55,2013,4,2011-14
15,124,4,4072.67,2013,5,2011-14
15,125,3,4092.3,2013,6,2011-14
15,126,6,3989.03,2013,7,2011-14
15,127,3,4019.8,2013,8,2011-14
15,128,3,4066.48,2013,9,2011-14
15,129,7,4102.32,2013,10,2011-14
15,130,8,4160.64,2013,11,2011-14
15,131,4,4160.78,2013,12,2011-14
15,132,2,4086.96,2014,1,2011-14
15,133,2,4079.12,2014,2,2011-14
15,134,7,4097.94,2014,3,2011-14
15,135,8,4149.99,2014,4,2011-14
15,136,3,4186.83,2014,5,2011-14
15,137,2,4178.85,2014,6,2011-14
15,138,4,4057.85,2014,7,2011-14
15,139,2,4080.62,2014,8,2011-14
15,140,4,4126.15,2014,9,2011-14
15,141,4,4152.31,2014,10,2011-14
15,142,4,4201.61,2014,11,2011-14
15,143,7,4193.7,2014,12,2011-14
15,144,6,4161.12,2015,1,2015-18
15,145,5,4129.04,2015,2,2015-18
15,146,9,4097.99,2015,3,2015-18
15,147,5,4151.61,2015,4,2015-18
15,148,10,4197.71,2015,5,2015-18
15,149,6,4204.07,2015,6,2015-18
15,150,6,4064.62,2015,7,2015-18
15,151,3,4122.72,2015,8,2015-18
15,152,5,4197.61,2015,9,2015-18
15,153,4,4282.81,2015,10,2015-18
15,154,5,4252.9,2015,11,2015-18
15,155,3,4223.55,2015,12,2015-18
15,156,5,4149.23,2016,1,2015-18
15,157,8,4104.42,2016,2,2015-18
15,158,6,4107.14,2016,3,2015-18
15,159,5,4128.06,2016,4,2015-18
15,160,9,4065.85,2016,5,2015-18
15,161,6,4094.22,2016,6,2015-18
15,162,4,4043.83,2016,7,2015-18
15,163,3,4085.95,2016,8,2015-18
15,164,5,4071.34,2016,9,2015-18
15,165,1,4085.17,2016,10,2015-18
15,166,0,4075.54,2016,11,2015-18
15,167,2,4119.91,2016,12,2015-18
15,168,5,3993.53,2017,1,2015-18
15,169,3,3903.93,2017,2,2015-18
15,170,6,3984.27,2017,3,2015-18
15,171,2,4047.67,2017,4,2015-18
15,172,2,4069.65,2017,5,2015-18
15,173,4,4157.98,2017,6,2015-18
15,174,2,4103.55,2017,7,2015-18
15,175,6,4101.64,2017,8,2015-18
15,176,5,4157.89,2017,9,2015-18
15,177,6,4243.51,2017,10,2015-18
15,178,7,4304.31,2017,11,2015-18
15,179,4,4299.02,2017,12,2015-18
15,180,6,4121.93,2018,1,2015-18
15,181,6,4096.6,2018,2,2015-18
15,182,3,4122.45,2018,3,2015-18
15,183,4,4167.07,2018,4,2015-18
15,184,5,4156.5,2018,5,2015-18
15,185,6,4199.5,2018,6,2015-18
15,186,7,4164.57,2018,7,2015-18
15,187,2,4199.37,2018,8,2015-18
15,188,0,4185.79,2018,9,2015-18
15,189,4,4236.63,2018,10,2015-18
15,190,8,4295.01,2018,11,2015-18
15,191,5,4282.34,2018,12,2015-18
25,0,16,1884.09,2003,1,2003-06
25,1,18,1931.48,2003,2,2003-06
25,2,12,1894.03,2003,3,2003-06
25,3,22,1882.17,2003,4,2003-06
25,4,22,1896.7,2003,5,2003-06
25,5,20,1916.96,2003,6,2003-06
25,6,15,2051.91,2003,7,2003-06
25,7,18,2029.05,2003,8,2003-06
25,8,9,2037.85,2003,9,2003-06
25,9,11,2044.67,2003,10,2003-06
25,10,10,2091.3,2003,11,2003-06
25,11,17,2088.4,2003,12,2003-06
25,12,16,2056.91,2004,1,2003-06
25,13,13,2044.8,2004,2,2003-06
25,14,11,2062.64,2004,3,2003-06
25,15,11,2039.69,2004,4,2003-06
25,16,11,2020.57,2004,5,2003-06
25,17,23,2036.73,2004,6,2003-06
25,18,11,2060.84,2004,7,2003-06
25,19,5,2053.65,2004,8,2003-06
25,20,15,2014.42,2004,9,2003-06
25,21,5,2010.1,2004,10,2003-06
25,22,11,2008.95,2004,11,2003-06
25,23,20,2008.81,2004,12,2003-06
25,24,10,2021.68,2005,1,2003-06
25,25,16,2007.87,2005,2,2003-06
25,26,15,2012.46,2005,3,2003-06
25,27,19,2005.5,2005,4,2003-06
25,28,9,2007.63,2005,5,2003-06
25,29,11,2034.17,2005,6,2003-06
25,30,13,2071.38,2005,7,2003-06
25,31,10,2059.08,2005,8,2003-06
25,32,9,2047.27,2005,9,2003-06
25,33,6,2050.43,2005,10,2003-06
25,34,20,2067.25,2005,11,2003-06
25,35,13,2091.05,2005,12,2003-06
25,36,11,2057.56,2006,1,2003-06
25,37,11,2058.35,2006,2,2003-06
25,38,3,2052.32,2006,3,2003-06
25,39,14,2080.72,2006,4,2003-06
25,40,14,2079.61,2006,5,2003-06
25,41,10,2078.05,2006,6,2003-06
25,42,10,2107.97,2006,7,2003-06
25,43,16,2145.74,2006,8,2003-06
25,44,7,2153.63,2006,9,2003-06
25,45,14,2132.58,2006,10,2003-06
25,46,9,2136.79,2006,11,2003-06
25,47,10,2122.75,2006,12,2003-06
25,48,7,2105.04,2007,1,2007-10
25,49,8,2113.97,2007,2,2007-10
25,50,8,2106.2,2007,3,2007-10
25,51,8,2089.32,2007,4,2007-10
25,52,18,2087.92,2007,5,2007-10
25,53,6,2110.69,2007,6,2007-10
25,54,10,2098.1,2007,7,2007-10
25,55,12,2092,2007,8,2007-10
25,56,11,2086.89,2007,9,2007-10
25,57,11,2110.57,2007,10,2007-10
25,58,7,2129.08,2007,11,2007-10
25,59,6,2093.72,2007,12,2007-10
25,60,5,2049.9,2008,1,2007-10
25,61,5,2028.97,2008,2,2007-10
25,62,8,2022.87,2008,3,2007-10
25,63,12,2048.41,2008,4,2007-10
25,64,6,2061.01,2008,5,2007-10
25,65,11,2082.61,2008,6,2007-10
25,66,5,2122.91,2008,7,2007-10
25,67,14,2137.69,2008,8,2007-10
25,68,5,2176.13,2008,9,2007-10
25,69,12,2163.13,2008,10,2007-10
25,70,12,2166.42,2008,11,2007-10
25,71,13,2143.47,2008,12,2007-10
25,72,7,2103.89,2009,1,2007-10
25,73,9,2135.77,2009,2,2007-10
25,74,6,2142.53,2009,3,2007-10
25,75,8,2130.15,2009,4,2007-10
25,76,10,2123.45,2009,5,2007-10
25,77,11,2112.97,2009,6,2007-10
25,78,7,2152.93,2009,7,2007-10
25,79,7,2205.78,2009,8,2007-10
25,80,8,2212.61,2009,9,2007-10
25,81,5,2220.43,2009,10,2007-10
25,82,7,2239.64,2009,11,2007-10
25,83,10,2273.11,2009,12,2007-10
25,84,7,2235.91,2010,1,2007-10
25,85,9,2201.05,2010,2,2007-10
25,86,4,2212.02,2010,3,2007-10
25,87,8,2208.95,2010,4,2007-10
25,88,8,2241.26,2010,5,2007-10
25,89,13,2244.06,2010,6,2007-10
25,90,7,2280.64,2010,7,2007-10
25,91,9,2294.21,2010,8,2007-10
25,92,7,2321.64,2010,9,2007-10
25,93,4,2313.46,2010,10,2007-10
25,94,12,2307.69,2010,11,2007-10
25,95,7,2310.32,2010,12,2007-10
25,96,7,2287.24,2011,1,2011-14
25,97,5,2262.96,2011,2,2011-14
25,98,8,2245.83,2011,3,2011-14
25,99,2,2251.36,2011,4,2011-14
